X,Y,Z,Resistivity,Easting,Northing,Profile
81.5,0.0,-1.014,157.58,464724.295,5754437.315,8
82.5,0.0,-1.014,156.2,464724.225,5754436.325,8
83.5,0.0,-1.014,149.04,464724.155,5754435.335,8
84.5,0.0,-1.014,139.92,464724.085,5754434.345,8
85.5,0.0,-1.014,139.67,464724.015,5754433.355,8
86.5,0.0,-1.014,139.38,464723.945,5754432.365,8
87.5,0.0,-1.014,139.2,464723.875,5754431.375,8
88.5,0.0,-1.014,145.03,464723.805,5754430.385,8
89.5,0.0,-1.014,150.49,464723.735,5754429.395,8
90.5,0.0,-1.014,154.93,464723.665,5754428.405,8
91.5,0.0,-1.014,155.85,464723.595,5754427.415,8
92.5,0.0,-1.014,155.45,464723.525,5754426.425,8
93.5,0.0,-1.014,155.53,464723.455,5754425.435,8
94.5,0.0,-1.014,156.13,464723.385,5754424.445,8
95.5,0.0,-1.014,155.99,464723.315,5754423.455,8
96.5,0.0,-1.014,154.36,464723.245,5754422.465,8
97.5,0.0,-1.014,154.42,464723.175,5754421.475,8
98.5,0.0,-1.014,157.74,464723.105,5754420.485,8
99.5,0.0,-1.014,155.89,464723.035,5754419.495,8
100.5,0.0,-1.014,152.78,464722.965,5754418.505,8
101.5,0.0,-1.014,153.0,464722.895,5754417.515,8
102.5,0.0,-1.014,155.97,464722.825,5754416.525,8
103.5,0.0,-1.014,155.88,464722.755,5754415.535,8
104.5,0.0,-1.014,153.38,464722.685,5754414.545,8
105.5,0.0,-1.014,152.19,464722.615,5754413.555,8
106.5,0.0,-1.014,152.39,464722.545,5754412.565,8
107.5,0.0,-1.014,155.52,464722.475,5754411.575,8
108.5,0.0,-1.014,154.84,464722.405,5754410.585,8
109.5,0.0,-1.014,153.5,464722.335,5754409.595,8
110.5,0.0,-1.014,153.42,464722.265,5754408.605,8
111.5,0.0,-1.014,153.85,464722.195,5754407.615,8
112.5,0.0,-1.014,153.36,464722.125,5754406.625,8
113.5,0.0,-1.014,152.97,464722.055,5754405.635,8
114.5,0.0,-1.014,152.18,464721.985,5754404.645,8
115.5,0.0,-1.014,151.92,464721.915,5754403.655,8
116.5,0.0,-1.014,152.25,464721.845,5754402.665,8
117.5,0.0,-1.014,152.53,464721.775,5754401.675,8
118.5,0.0,-1.014,153.08,464721.705,5754400.685,8
119.5,0.0,-1.014,153.85,464721.635,5754399.695,8
120.5,0.0,-1.014,156.48,464721.565,5754398.705,8
121.5,0.0,-1.014,155.89,464721.495,5754397.715,8
122.5,0.0,-1.014,155.91,464721.425,5754396.725,8
123.5,0.0,-1.014,157.77,464721.355,5754395.735,8
124.5,0.0,-1.014,159.8,464721.285,5754394.745,8
125.5,0.0,-1.014,159.65,464721.215,5754393.755,8
126.5,0.0,-1.014,156.54,464721.145,5754392.765,8
127.5,0.0,-1.014,154.81,464721.075,5754391.775,8
128.5,0.0,-1.014,154.26,464721.005,5754390.785,8
129.5,0.0,-1.014,155.86,464720.935,5754389.795,8
130.5,0.0,-1.014,155.91,464720.865,5754388.805,8
131.5,0.0,-1.014,148.67,464720.795,5754387.815,8
132.5,0.0,-1.014,148.28,464720.725,5754386.825,8
133.5,0.0,-1.014,148.17,464720.655,5754385.835,8
134.5,0.0,-1.014,136.4,464720.585,5754384.845,8
135.5,0.0,-1.014,136.29,464720.515,5754383.855,8
136.5,0.0,-1.014,134.45,464720.445,5754382.865,8
137.5,0.0,-1.014,133.89,464720.375,5754381.875,8
138.5,0.0,-1.014,154.1,464720.305,5754380.885,8
139.5,0.0,-1.014,154.34,464720.235,5754379.895,8
10.5,0.0,-1.491,9920.7998,464729.265,5754507.605,8
11.5,0.0,-1.491,2638.3999,464729.195,5754506.615,8
12.5,0.0,-1.491,3757.6001,464729.125,5754505.625,8
13.5,0.0,-1.491,3665.2,464729.055,5754504.635,8
14.5,0.0,-1.491,2141.8,464728.985,5754503.645,8
15.5,0.0,-1.491,2130.3,464728.915,5754502.655,8
16.5,0.0,-1.491,1445.6,464728.845,5754501.665,8
17.5,0.0,-1.491,1176.5,464728.775,5754500.675,8
18.5,0.0,-1.491,1023.3,464728.705,5754499.685,8
19.5,0.0,-1.491,450.45,464728.635,5754498.695,8
20.5,0.0,-1.491,529.3,464728.565,5754497.705,8
21.5,0.0,-1.491,250.16,464728.495,5754496.715,8
22.5,0.0,-1.491,262.08,464728.425,5754495.725,8
23.5,0.0,-1.491,258.29,464728.355,5754494.735,8
24.5,0.0,-1.491,130.87,464728.285,5754493.745,8
25.5,0.0,-1.491,133.66,464728.215,5754492.755,8
26.5,0.0,-1.491,184.89,464728.145,5754491.765,8
27.5,0.0,-1.491,186.42,464728.075,5754490.775,8
28.5,0.0,-1.491,161.04,464728.005,5754489.785,8
29.5,0.0,-1.491,175.76,464727.935,5754488.795,8
30.5,0.0,-1.491,174.06,464727.865,5754487.805,8
31.5,0.0,-1.491,180.92,464727.795,5754486.815,8
32.5,0.0,-1.491,180.94,464727.725,5754485.825,8
33.5,0.0,-1.491,185.34,464727.655,5754484.835,8
34.5,0.0,-1.491,191.77,464727.585,5754483.845,8
35.5,0.0,-1.491,192.15,464727.515,5754482.855,8
36.5,0.0,-1.491,180.24,464727.445,5754481.865,8
37.5,0.0,-1.491,178.55,464727.375,5754480.875,8
38.5,0.0,-1.491,180.23,464727.305,5754479.885,8
39.5,0.0,-1.491,180.53,464727.235,5754478.895,8
40.5,0.0,-1.491,180.13,464727.165,5754477.905,8
41.5,0.0,-1.491,171.63,464727.095,5754476.915,8
42.5,0.0,-1.491,171.16,464727.025,5754475.925,8
43.5,0.0,-1.491,172.59,464726.955,5754474.935,8
44.5,0.0,-1.491,175.7,464726.885,5754473.945,8
45.5,0.0,-1.491,173.56,464726.815,5754472.955,8
46.5,0.0,-1.491,164.68,464726.745,5754471.965,8
47.5,0.0,-1.491,163.77,464726.675,5754470.975,8
48.5,0.0,-1.491,164.64,464726.605,5754469.985,8
49.5,0.0,-1.491,165.34,464726.535,5754468.995,8
50.5,0.0,-1.491,164.95,464726.465,5754468.005,8
51.5,0.0,-1.491,162.8,464726.395,5754467.015,8
52.5,0.0,-1.491,162.36,464726.325,5754466.025,8
53.5,0.0,-1.491,162.68,464726.255,5754465.035,8
54.5,0.0,-1.491,162.44,464726.185,5754464.045,8
55.5,0.0,-1.491,162.73,464726.115,5754463.055,8
56.5,0.0,-1.491,162.45,464726.045,5754462.065,8
57.5,0.0,-1.491,162.71,464725.975,5754461.075,8
58.5,0.0,-1.491,164.92,464725.905,5754460.085,8
59.5,0.0,-1.491,166.66,464725.835,5754459.095,8
60.5,0.0,-1.491,167.82,464725.765,5754458.105,8
61.5,0.0,-1.491,168.82,464725.695,5754457.115,8
62.5,0.0,-1.491,169.85,464725.625,5754456.125,8
63.5,0.0,-1.491,169.56,464725.555,5754455.135,8
64.5,0.0,-1.491,168.33,464725.485,5754454.145,8
65.5,0.0,-1.491,169.31,464725.415,5754453.155,8
66.5,0.0,-1.491,171.19,464725.345,5754452.165,8
67.5,0.0,-1.491,168.53,464725.275,5754451.175,8
68.5,0.0,-1.491,162.79,464725.205,5754450.185,8
69.5,0.0,-1.491,162.5,464725.135,5754449.195,8
70.5,0.0,-1.491,164.32,464725.065,5754448.205,8
71.5,0.0,-1.491,163.48,464724.995,5754447.215,8
72.5,0.0,-1.491,157.13,464724.925,5754446.225,8
73.5,0.0,-1.491,155.44,464724.855,5754445.235,8
74.5,0.0,-1.491,155.05,464724.785,5754444.245,8
75.5,0.0,-1.491,155.69,464724.715,5754443.255,8
76.5,0.0,-1.491,154.71,464724.645,5754442.265,8
77.5,0.0,-1.491,153.53,464724.575,5754441.275,8
78.5,0.0,-1.491,153.89,464724.505,5754440.285,8
79.5,0.0,-1.491,157.17,464724.435,5754439.295,8
80.5,0.0,-1.491,157.99,464724.365,5754438.305,8
81.5,0.0,-1.491,157.59,464724.295,5754437.315,8
82.5,0.0,-1.491,154.82,464724.225,5754436.325,8
83.5,0.0,-1.491,148.8,464724.155,5754435.335,8
84.5,0.0,-1.491,146.85,464724.085,5754434.345,8
85.5,0.0,-1.491,158.24,464724.015,5754433.355,8
86.5,0.0,-1.491,158.42,464723.945,5754432.365,8
87.5,0.0,-1.491,145.73,464723.875,5754431.375,8
88.5,0.0,-1.491,144.89,464723.805,5754430.385,8
89.5,0.0,-1.491,148.03,464723.735,5754429.395,8
90.5,0.0,-1.491,155.08,464723.665,5754428.405,8
91.5,0.0,-1.491,156.02,464723.595,5754427.415,8
92.5,0.0,-1.491,155.26,464723.525,5754426.425,8
93.5,0.0,-1.491,155.41,464723.455,5754425.435,8
94.5,0.0,-1.491,157.35,464723.385,5754424.445,8
95.5,0.0,-1.491,157.41,464723.315,5754423.455,8
96.5,0.0,-1.491,154.49,464723.245,5754422.465,8
97.5,0.0,-1.491,154.56,464723.175,5754421.475,8
98.5,0.0,-1.491,158.64,464723.105,5754420.485,8
99.5,0.0,-1.491,156.71,464723.035,5754419.495,8
100.5,0.0,-1.491,150.65,464722.965,5754418.505,8
101.5,0.0,-1.491,150.83,464722.895,5754417.515,8
102.5,0.0,-1.491,156.2,464722.825,5754416.525,8
103.5,0.0,-1.491,156.22,464722.755,5754415.535,8
104.5,0.0,-1.491,153.18,464722.685,5754414.545,8
105.5,0.0,-1.491,152.1,464722.615,5754413.555,8
106.5,0.0,-1.491,153.0,464722.545,5754412.565,8
107.5,0.0,-1.491,155.97,464722.475,5754411.575,8
108.5,0.0,-1.491,154.96,464722.405,5754410.585,8
109.5,0.0,-1.491,153.5,464722.335,5754409.595,8
110.5,0.0,-1.491,153.41,464722.265,5754408.605,8
111.5,0.0,-1.491,154.06,464722.195,5754407.615,8
112.5,0.0,-1.491,154.82,464722.125,5754406.625,8
113.5,0.0,-1.491,154.54,464722.055,5754405.635,8
114.5,0.0,-1.491,152.65,464721.985,5754404.645,8
115.5,0.0,-1.491,152.18,464721.915,5754403.655,8
116.5,0.0,-1.491,152.95,464721.845,5754402.665,8
117.5,0.0,-1.491,153.34,464721.775,5754401.675,8
118.5,0.0,-1.491,153.32,464721.705,5754400.685,8
119.5,0.0,-1.491,154.21,464721.635,5754399.695,8
120.5,0.0,-1.491,158.04,464721.565,5754398.705,8
121.5,0.0,-1.491,156.91,464721.495,5754397.715,8
122.5,0.0,-1.491,155.83,464721.425,5754396.725,8
123.5,0.0,-1.491,157.55,464721.355,5754395.735,8
124.5,0.0,-1.491,160.55,464721.285,5754394.745,8
125.5,0.0,-1.491,160.41,464721.215,5754393.755,8
126.5,0.0,-1.491,156.43,464721.145,5754392.765,8
127.5,0.0,-1.491,154.68,464721.075,5754391.775,8
128.5,0.0,-1.491,154.63,464721.005,5754390.785,8
129.5,0.0,-1.491,156.07,464720.935,5754389.795,8
130.5,0.0,-1.491,155.81,464720.865,5754388.805,8
131.5,0.0,-1.491,148.44,464720.795,5754387.815,8
132.5,0.0,-1.491,147.83,464720.725,5754386.825,8
133.5,0.0,-1.491,147.64,464720.655,5754385.835,8
134.5,0.0,-1.491,137.28,464720.585,5754384.845,8
135.5,0.0,-1.491,136.99,464720.515,5754383.855,8
136.5,0.0,-1.491,135.0,464720.445,5754382.865,8
137.5,0.0,-1.491,134.13,464720.375,5754381.875,8
138.5,0.0,-1.491,154.16,464720.305,5754380.885,8
10.5,0.0,-2.015,9893.7998,464729.265,5754507.605,8
11.5,0.0,-2.015,3551.1001,464729.195,5754506.615,8
12.5,0.0,-2.015,3581.6001,464729.125,5754505.625,8
13.5,0.0,-2.015,2851.2,464729.055,5754504.635,8
14.5,0.0,-2.015,2131.3,464728.985,5754503.645,8
15.5,0.0,-2.015,2114.3,464728.915,5754502.655,8
16.5,0.0,-2.015,1478.8,464728.845,5754501.665,8
17.5,0.0,-2.015,1180.7,464728.775,5754500.675,8
18.5,0.0,-2.015,555.17,464728.705,5754499.685,8
19.5,0.0,-2.015,421.18,464728.635,5754498.695,8
20.5,0.0,-2.015,421.9,464728.565,5754497.705,8
21.5,0.0,-2.015,256.2,464728.495,5754496.715,8
22.5,0.0,-2.015,257.79,464728.425,5754495.725,8
23.5,0.0,-2.015,220.86,464728.355,5754494.735,8
24.5,0.0,-2.015,122.68,464728.285,5754493.745,8
25.5,0.0,-2.015,125.78,464728.215,5754492.755,8
26.5,0.0,-2.015,187.22,464728.145,5754491.765,8
27.5,0.0,-2.015,192.0,464728.075,5754490.775,8
28.5,0.0,-2.015,185.63,464728.005,5754489.785,8
29.5,0.0,-2.015,175.46,464727.935,5754488.795,8
30.5,0.0,-2.015,170.1,464727.865,5754487.805,8
31.5,0.0,-2.015,170.23,464727.795,5754486.815,8
32.5,0.0,-2.015,171.16,464727.725,5754485.825,8
33.5,0.0,-2.015,185.72,464727.655,5754484.835,8
34.5,0.0,-2.015,199.11,464727.585,5754483.845,8
35.5,0.0,-2.015,200.32,464727.515,5754482.855,8
36.5,0.0,-2.015,199.26,464727.445,5754481.865,8
37.5,0.0,-2.015,197.85,464727.375,5754480.875,8
38.5,0.0,-2.015,196.47,464727.305,5754479.885,8
39.5,0.0,-2.015,193.72,464727.235,5754478.895,8
40.5,0.0,-2.015,188.96,464727.165,5754477.905,8
41.5,0.0,-2.015,182.56,464727.095,5754476.915,8
42.5,0.0,-2.015,181.49,464727.025,5754475.925,8
43.5,0.0,-2.015,181.95,464726.955,5754474.935,8
44.5,0.0,-2.015,182.68,464726.885,5754473.945,8
45.5,0.0,-2.015,182.0,464726.815,5754472.955,8
46.5,0.0,-2.015,172.07,464726.745,5754471.965,8
47.5,0.0,-2.015,168.59,464726.675,5754470.975,8
48.5,0.0,-2.015,167.69,464726.605,5754469.985,8
49.5,0.0,-2.015,166.54,464726.535,5754468.995,8
50.5,0.0,-2.015,164.62,464726.465,5754468.005,8
51.5,0.0,-2.015,161.77,464726.395,5754467.015,8
52.5,0.0,-2.015,161.2,464726.325,5754466.025,8
53.5,0.0,-2.015,162.26,464726.255,5754465.035,8
54.5,0.0,-2.015,166.06,464726.185,5754464.045,8
55.5,0.0,-2.015,167.8,464726.115,5754463.055,8
56.5,0.0,-2.015,167.31,464726.045,5754462.065,8
57.5,0.0,-2.015,166.06,464725.975,5754461.075,8
58.5,0.0,-2.015,165.74,464725.905,5754460.085,8
59.5,0.0,-2.015,166.76,464725.835,5754459.095,8
60.5,0.0,-2.015,168.05,464725.765,5754458.105,8
61.5,0.0,-2.015,169.54,464725.695,5754457.115,8
62.5,0.0,-2.015,171.68,464725.625,5754456.125,8
63.5,0.0,-2.015,173.26,464725.555,5754455.135,8
64.5,0.0,-2.015,174.66,464725.485,5754454.145,8
65.5,0.0,-2.015,179.45,464725.415,5754453.155,8
66.5,0.0,-2.015,183.01,464725.345,5754452.165,8
67.5,0.0,-2.015,183.11,464725.275,5754451.175,8
68.5,0.0,-2.015,182.28,464725.205,5754450.185,8
69.5,0.0,-2.015,182.57,464725.135,5754449.195,8
70.5,0.0,-2.015,184.09,464725.065,5754448.205,8
71.5,0.0,-2.015,183.85,464724.995,5754447.215,8
72.5,0.0,-2.015,180.52,464724.925,5754446.225,8
73.5,0.0,-2.015,179.5,464724.855,5754445.235,8
74.5,0.0,-2.015,179.9,464724.785,5754444.245,8
75.5,0.0,-2.015,180.36,464724.715,5754443.255,8
76.5,0.0,-2.015,179.58,464724.645,5754442.265,8
77.5,0.0,-2.015,174.39,464724.575,5754441.275,8
78.5,0.0,-2.015,167.0,464724.505,5754440.285,8
79.5,0.0,-2.015,161.62,464724.435,5754439.295,8
80.5,0.0,-2.015,158.11,464724.365,5754438.305,8
81.5,0.0,-2.015,156.68,464724.295,5754437.315,8
82.5,0.0,-2.015,149.94,464724.225,5754436.325,8
83.5,0.0,-2.015,148.61,464724.155,5754435.335,8
84.5,0.0,-2.015,183.19,464724.085,5754434.345,8
85.5,0.0,-2.015,207.78,464724.015,5754433.355,8
86.5,0.0,-2.015,208.15,464723.945,5754432.365,8
87.5,0.0,-2.015,190.04,464723.875,5754431.375,8
88.5,0.0,-2.015,145.21,464723.805,5754430.385,8
89.5,0.0,-2.015,146.34,464723.735,5754429.395,8
90.5,0.0,-2.015,154.63,464723.665,5754428.405,8
91.5,0.0,-2.015,155.57,464723.595,5754427.415,8
92.5,0.0,-2.015,154.74,464723.525,5754426.425,8
93.5,0.0,-2.015,155.12,464723.455,5754425.435,8
94.5,0.0,-2.015,159.71,464723.385,5754424.445,8
95.5,0.0,-2.015,159.97,464723.315,5754423.455,8
96.5,0.0,-2.015,157.49,464723.245,5754422.465,8
97.5,0.0,-2.015,157.24,464723.175,5754421.475,8
98.5,0.0,-2.015,158.52,464723.105,5754420.485,8
99.5,0.0,-2.015,156.79,464723.035,5754419.495,8
100.5,0.0,-2.015,148.86,464722.965,5754418.505,8
101.5,0.0,-2.015,148.98,464722.895,5754417.515,8
102.5,0.0,-2.015,155.78,464722.825,5754416.525,8
103.5,0.0,-2.015,155.96,464722.755,5754415.535,8
104.5,0.0,-2.015,153.06,464722.685,5754414.545,8
105.5,0.0,-2.015,152.44,464722.615,5754413.555,8
106.5,0.0,-2.015,154.02,464722.545,5754412.565,8
107.5,0.0,-2.015,155.89,464722.475,5754411.575,8
108.5,0.0,-2.015,154.92,464722.405,5754410.585,8
109.5,0.0,-2.015,153.46,464722.335,5754409.595,8
110.5,0.0,-2.015,153.37,464722.265,5754408.605,8
111.5,0.0,-2.015,154.42,464722.195,5754407.615,8
112.5,0.0,-2.015,158.53,464722.125,5754406.625,8
113.5,0.0,-2.015,159.2,464722.055,5754405.635,8
114.5,0.0,-2.015,158.61,464721.985,5754404.645,8
115.5,0.0,-2.015,158.32,464721.915,5754403.655,8
116.5,0.0,-2.015,158.88,464721.845,5754402.665,8
117.5,0.0,-2.015,159.25,464721.775,5754401.675,8
118.5,0.0,-2.015,159.24,464721.705,5754400.685,8
119.5,0.0,-2.015,159.95,464721.635,5754399.695,8
120.5,0.0,-2.015,160.97,464721.565,5754398.705,8
121.5,0.0,-2.015,159.83,464721.495,5754397.715,8
122.5,0.0,-2.015,156.17,464721.425,5754396.725,8
123.5,0.0,-2.015,157.23,464721.355,5754395.735,8
124.5,0.0,-2.015,160.5,464721.285,5754394.745,8
125.5,0.0,-2.015,160.43,464721.215,5754393.755,8
126.5,0.0,-2.015,156.38,464721.145,5754392.765,8
127.5,0.0,-2.015,154.83,464721.075,5754391.775,8
128.5,0.0,-2.015,155.0,464721.005,5754390.785,8
129.5,0.0,-2.015,155.85,464720.935,5754389.795,8
130.5,0.0,-2.015,155.03,464720.865,5754388.805,8
131.5,0.0,-2.015,147.62,464720.795,5754387.815,8
132.5,0.0,-2.015,146.3,464720.725,5754386.825,8
133.5,0.0,-2.015,145.94,464720.655,5754385.835,8
134.5,0.0,-2.015,144.32,464720.585,5754384.845,8
135.5,0.0,-2.015,144.07,464720.515,5754383.855,8
136.5,0.0,-2.015,143.93,464720.445,5754382.865,8
137.5,0.0,-2.015,144.94,464720.375,5754381.875,8
10.5,0.0,-2.591,8777.7002,464729.265,5754507.605,8
11.5,0.0,-2.591,3552.6001,464729.195,5754506.615,8
12.5,0.0,-2.591,3513.1001,464729.125,5754505.625,8
13.5,0.0,-2.591,2832.6001,464729.055,5754504.635,8
14.5,0.0,-2.591,2117.0,464728.985,5754503.645,8
15.5,0.0,-2.591,1999.2,464728.915,5754502.655,8
16.5,0.0,-2.591,1331.5,464728.845,5754501.665,8
17.5,0.0,-2.591,504.31,464728.775,5754500.675,8
18.5,0.0,-2.591,259.21,464728.705,5754499.685,8
19.5,0.0,-2.591,259.4,464728.635,5754498.695,8
20.5,0.0,-2.591,261.3,464728.565,5754497.705,8
21.5,0.0,-2.591,257.04,464728.495,5754496.715,8
22.5,0.0,-2.591,256.67,464728.425,5754495.725,8
23.5,0.0,-2.591,217.59,464728.355,5754494.735,8
24.5,0.0,-2.591,124.0,464728.285,5754493.745,8
25.5,0.0,-2.591,126.04,464728.215,5754492.755,8
26.5,0.0,-2.591,188.33,464728.145,5754491.765,8
27.5,0.0,-2.591,192.55,464728.075,5754490.775,8
28.5,0.0,-2.591,190.35,464728.005,5754489.785,8
29.5,0.0,-2.591,174.19,464727.935,5754488.795,8
30.5,0.0,-2.591,144.68,464727.865,5754487.805,8
31.5,0.0,-2.591,144.56,464727.795,5754486.815,8
32.5,0.0,-2.591,145.55,464727.725,5754485.825,8
33.5,0.0,-2.591,160.57,464727.655,5754484.835,8
34.5,0.0,-2.591,195.18,464727.585,5754483.845,8
35.5,0.0,-2.591,199.98,464727.515,5754482.855,8
36.5,0.0,-2.591,199.32,464727.445,5754481.865,8
37.5,0.0,-2.591,197.95,464727.375,5754480.875,8
38.5,0.0,-2.591,196.44,464727.305,5754479.885,8
39.5,0.0,-2.591,193.64,464727.235,5754478.895,8
40.5,0.0,-2.591,188.88,464727.165,5754477.905,8
41.5,0.0,-2.591,182.65,464727.095,5754476.915,8
42.5,0.0,-2.591,181.63,464727.025,5754475.925,8
43.5,0.0,-2.591,182.04,464726.955,5754474.935,8
44.5,0.0,-2.591,182.66,464726.885,5754473.945,8
45.5,0.0,-2.591,181.95,464726.815,5754472.955,8
46.5,0.0,-2.591,174.1,464726.745,5754471.965,8
47.5,0.0,-2.591,169.28,464726.675,5754470.975,8
48.5,0.0,-2.591,167.82,464726.605,5754469.985,8
49.5,0.0,-2.591,166.4,464726.535,5754468.995,8
50.5,0.0,-2.591,163.26,464726.465,5754468.005,8
51.5,0.0,-2.591,159.46,464726.395,5754467.015,8
52.5,0.0,-2.591,159.17,464726.325,5754466.025,8
53.5,0.0,-2.591,161.04,464726.255,5754465.035,8
54.5,0.0,-2.591,166.08,464726.185,5754464.045,8
55.5,0.0,-2.591,167.8,464726.115,5754463.055,8
56.5,0.0,-2.591,167.42,464726.045,5754462.065,8
57.5,0.0,-2.591,166.19,464725.975,5754461.075,8
58.5,0.0,-2.591,165.72,464725.905,5754460.085,8
59.5,0.0,-2.591,166.26,464725.835,5754459.095,8
60.5,0.0,-2.591,167.39,464725.765,5754458.105,8
61.5,0.0,-2.591,169.23,464725.695,5754457.115,8
62.5,0.0,-2.591,171.57,464725.625,5754456.125,8
63.5,0.0,-2.591,173.14,464725.555,5754455.135,8
64.5,0.0,-2.591,174.62,464725.485,5754454.145,8
65.5,0.0,-2.591,179.38,464725.415,5754453.155,8
66.5,0.0,-2.591,182.8,464725.345,5754452.165,8
67.5,0.0,-2.591,183.0,464725.275,5754451.175,8
68.5,0.0,-2.591,182.38,464725.205,5754450.185,8
69.5,0.0,-2.591,182.67,464725.135,5754449.195,8
70.5,0.0,-2.591,183.97,464725.065,5754448.205,8
71.5,0.0,-2.591,183.71,464724.995,5754447.215,8
72.5,0.0,-2.591,180.68,464724.925,5754446.225,8
73.5,0.0,-2.591,179.71,464724.855,5754445.235,8
74.5,0.0,-2.591,179.99,464724.785,5754444.245,8
75.5,0.0,-2.591,180.34,464724.715,5754443.255,8
76.5,0.0,-2.591,179.62,464724.645,5754442.265,8
77.5,0.0,-2.591,174.62,464724.575,5754441.275,8
78.5,0.0,-2.591,167.26,464724.505,5754440.285,8
79.5,0.0,-2.591,161.62,464724.435,5754439.295,8
80.5,0.0,-2.591,156.99,464724.365,5754438.305,8
81.5,0.0,-2.591,150.43,464724.295,5754437.315,8
82.5,0.0,-2.591,147.91,464724.225,5754436.325,8
83.5,0.0,-2.591,147.94,464724.155,5754435.335,8
84.5,0.0,-2.591,183.98,464724.085,5754434.345,8
85.5,0.0,-2.591,214.98,464724.015,5754433.355,8
86.5,0.0,-2.591,215.17,464723.945,5754432.365,8
87.5,0.0,-2.591,196.09,464723.875,5754431.375,8
88.5,0.0,-2.591,145.28,464723.805,5754430.385,8
89.5,0.0,-2.591,145.81,464723.735,5754429.395,8
90.5,0.0,-2.591,151.3,464723.665,5754428.405,8
91.5,0.0,-2.591,153.39,464723.595,5754427.415,8
92.5,0.0,-2.591,153.72,464723.525,5754426.425,8
93.5,0.0,-2.591,154.63,464723.455,5754425.435,8
94.5,0.0,-2.591,159.45,464723.385,5754424.445,8
95.5,0.0,-2.591,159.71,464723.315,5754423.455,8
96.5,0.0,-2.591,157.58,464723.245,5754422.465,8
97.5,0.0,-2.591,157.27,464723.175,5754421.475,8
98.5,0.0,-2.591,157.83,464723.105,5754420.485,8
99.5,0.0,-2.591,155.97,464723.035,5754419.495,8
100.5,0.0,-2.591,147.84,464722.965,5754418.505,8
101.5,0.0,-2.591,147.85,464722.895,5754417.515,8
102.5,0.0,-2.591,152.81,464722.825,5754416.525,8
103.5,0.0,-2.591,153.53,464722.755,5754415.535,8
104.5,0.0,-2.591,152.71,464722.685,5754414.545,8
105.5,0.0,-2.591,152.41,464722.615,5754413.555,8
106.5,0.0,-2.591,153.78,464722.545,5754412.565,8
107.5,0.0,-2.591,154.64,464722.475,5754411.575,8
108.5,0.0,-2.591,153.92,464722.405,5754410.585,8
109.5,0.0,-2.591,152.87,464722.335,5754409.595,8
110.5,0.0,-2.591,152.84,464722.265,5754408.605,8
111.5,0.0,-2.591,154.13,464722.195,5754407.615,8
112.5,0.0,-2.591,158.34,464722.125,5754406.625,8
113.5,0.0,-2.591,159.05,464722.055,5754405.635,8
114.5,0.0,-2.591,158.66,464721.985,5754404.645,8
115.5,0.0,-2.591,158.43,464721.915,5754403.655,8
116.5,0.0,-2.591,158.87,464721.845,5754402.665,8
117.5,0.0,-2.591,159.21,464721.775,5754401.675,8
118.5,0.0,-2.591,159.32,464721.705,5754400.685,8
119.5,0.0,-2.591,159.97,464721.635,5754399.695,8
120.5,0.0,-2.591,160.68,464721.565,5754398.705,8
121.5,0.0,-2.591,159.67,464721.495,5754397.715,8
122.5,0.0,-2.591,156.15,464721.425,5754396.725,8
123.5,0.0,-2.591,156.76,464721.355,5754395.735,8
124.5,0.0,-2.591,158.66,464721.285,5754394.745,8
125.5,0.0,-2.591,158.69,464721.215,5754393.755,8
126.5,0.0,-2.591,156.09,464721.145,5754392.765,8
127.5,0.0,-2.591,154.72,464721.075,5754391.775,8
128.5,0.0,-2.591,154.65,464721.005,5754390.785,8
129.5,0.0,-2.591,154.48,464720.935,5754389.795,8
130.5,0.0,-2.591,151.95,464720.865,5754388.805,8
131.5,0.0,-2.591,146.76,464720.795,5754387.815,8
132.5,0.0,-2.591,145.72,464720.725,5754386.825,8
133.5,0.0,-2.591,145.49,464720.655,5754385.835,8
134.5,0.0,-2.591,145.12,464720.585,5754384.845,8
135.5,0.0,-2.591,145.11,464720.515,5754383.855,8
136.5,0.0,-2.591,145.18,464720.445,5754382.865,8
10.5,0.0,-3.226,5338.0,464729.265,5754507.605,8
11.5,0.0,-3.226,3547.7,464729.195,5754506.615,8
12.5,0.0,-3.226,3468.1001,464729.125,5754505.625,8
13.5,0.0,-3.226,2688.8,464729.055,5754504.635,8
14.5,0.0,-3.226,1803.2,464728.985,5754503.645,8
15.5,0.0,-3.226,1098.8,464728.915,5754502.655,8
16.5,0.0,-3.226,397.58,464728.845,5754501.665,8
17.5,0.0,-3.226,176.27,464728.775,5754500.675,8
18.5,0.0,-3.226,176.91,464728.705,5754499.685,8
19.5,0.0,-3.226,183.48,464728.635,5754498.695,8
20.5,0.0,-3.226,234.68,464728.565,5754497.705,8
21.5,0.0,-3.226,243.15,464728.495,5754496.715,8
22.5,0.0,-3.226,242.43,464728.425,5754495.725,8
23.5,0.0,-3.226,217.27,464728.355,5754494.735,8
24.5,0.0,-3.226,134.17,464728.285,5754493.745,8
25.5,0.0,-3.226,147.46,464728.215,5754492.755,8
26.5,0.0,-3.226,188.45,464728.145,5754491.765,8
27.5,0.0,-3.226,191.8,464728.075,5754490.775,8
28.5,0.0,-3.226,190.32,464728.005,5754489.785,8
29.5,0.0,-3.226,172.92,464727.935,5754488.795,8
30.5,0.0,-3.226,131.97,464727.865,5754487.805,8
