sondeo,survey,profile_number,order,line_id,point_index,lat,lon,elev_m,TMI_nT,gradient_nT_per_m
1,Survey1,58,8,S1_P58_O8,32,51.7631728,14.3368121,77.0,24746.07,-9999.99
1,Survey1,58,8,S1_P58_O8,33,51.7631788,14.3368097,76.0,24746.05,-9999.99
1,Survey1,58,8,S1_P58_O8,34,51.763184,14.3368074,76.0,24770.34,-9999.99
1,Survey1,58,8,S1_P58_O8,35,51.7631893,14.3368052,76.0,24786.79,-9999.99
1,Survey1,58,8,S1_P58_O8,36,51.7631951,14.3368027,76.0,24763.16,-9999.99
1,Survey1,58,8,S1_P58_O8,37,51.7632009,14.3368002,76.0,24723.55,-9999.99
1,Survey1,58,8,S1_P58_O8,38,51.7632057,14.3367992,76.0,24787.97,-9999.99
1,Survey1,58,8,S1_P58_O8,39,51.7632106,14.3367982,76.0,24724.37,-9999.99
1,Survey1,58,8,S1_P58_O8,40,51.7632139,14.3367976,76.0,24765.93,-9999.99
1,Survey1,58,8,S1_P58_O8,41,51.7632173,14.3367971,76.0,24785.75,-9999.99
1,Survey1,58,8,S1_P58_O8,42,51.7632175,14.3367957,76.0,24746.05,-9999.99
1,Survey1,58,8,S1_P58_O8,43,51.7632177,14.3367944,76.0,24741.92,-9999.99
1,Survey1,58,8,S1_P58_O8,44,51.7632177,14.3367944,76.0,24741.92,-9999.99
1,Survey1,59,9,S1_P59_O9,1,51.7632023,14.3367632,74.0,24715.65,-9999.99
1,Survey1,59,9,S1_P59_O9,2,51.7631983,14.3367634,74.0,24801.31,-9999.99
1,Survey1,59,9,S1_P59_O9,3,51.7631943,14.3367637,74.0,24746.65,-9999.99
1,Survey1,59,9,S1_P59_O9,4,51.763189,14.3367652,74.0,24806.58,-9999.99
1,Survey1,59,9,S1_P59_O9,5,51.7631838,14.3367667,74.0,24730.77,-9999.99
1,Survey1,59,9,S1_P59_O9,6,51.7631782,14.3367688,74.0,24816.27,-9999.99
1,Survey1,59,9,S1_P59_O9,7,51.7631726,14.3367709,74.0,24771.69,-9999.99
1,Survey1,59,9,S1_P59_O9,8,51.7631666,14.3367729,74.0,24749.28,-9999.99
1,Survey1,59,9,S1_P59_O9,9,51.7631607,14.336775,74.0,24818.95,-9999.99
1,Survey1,59,9,S1_P59_O9,10,51.7631547,14.3367769,74.0,24741.95,-9999.99
1,Survey1,59,9,S1_P59_O9,11,51.7631487,14.3367788,74.0,24739.68,-9999.99
1,Survey1,59,9,S1_P59_O9,12,51.7631429,14.3367811,74.0,24737.19,-9999.99
1,Survey1,59,9,S1_P59_O9,13,51.7631371,14.3367834,74.0,24775.16,-9999.99
1,Survey1,59,9,S1_P59_O9,14,51.7631314,14.3367847,74.0,24684.83,-9999.99
1,Survey1,59,9,S1_P59_O9,15,51.7631257,14.3367861,74.0,24765.98,-9999.99
1,Survey1,59,9,S1_P59_O9,16,51.763119,14.336788,74.0,24716.36,-9999.99
1,Survey1,59,9,S1_P59_O9,17,51.7631123,14.33679,74.0,24761.01,-9999.99
1,Survey1,59,9,S1_P59_O9,18,51.7631053,14.3367921,74.0,24731.38,-9999.99
1,Survey1,59,9,S1_P59_O9,19,51.7630983,14.3367942,74.0,24748.3,-9999.99
1,Survey1,59,9,S1_P59_O9,20,51.7630922,14.3367961,74.0,24786.47,-9999.99
1,Survey1,59,9,S1_P59_O9,21,51.7630862,14.3367981,74.0,24762.37,-9999.99
1,Survey1,59,9,S1_P59_O9,22,51.7630801,14.3367995,74.0,24777.77,-9999.99
1,Survey1,59,9,S1_P59_O9,23,51.763074,14.336801,74.0,24772.7,-9999.99
1,Survey1,59,9,S1_P59_O9,24,51.7630679,14.3368024,74.0,24712.87,-9999.99
1,Survey1,59,9,S1_P59_O9,25,51.7630619,14.3368038,73.0,24744.0,-9999.99
1,Survey1,59,9,S1_P59_O9,26,51.7630547,14.3368059,73.0,24779.57,-9999.99
1,Survey1,59,9,S1_P59_O9,27,51.7630476,14.3368081,73.0,24595.44,-9999.99
1,Survey1,59,9,S1_P59_O9,28,51.7630414,14.3368099,73.0,24739.03,-9999.99
1,Survey1,59,9,S1_P59_O9,29,51.7630353,14.3368117,73.0,24704.24,-9999.99
1,Survey1,59,9,S1_P59_O9,30,51.7630294,14.3368136,73.0,24864.4,-9999.99
1,Survey1,59,9,S1_P59_O9,31,51.7630236,14.3368156,74.0,24769.74,-9999.99
1,Survey1,59,9,S1_P59_O9,32,51.7630176,14.3368176,74.0,24810.75,-9999.99
1,Survey1,59,9,S1_P59_O9,33,51.7630117,14.3368197,74.0,24823.88,-9999.99
1,Survey1,59,9,S1_P59_O9,34,51.763006,14.3368222,74.0,24767.67,-9999.99
1,Survey1,59,9,S1_P59_O9,35,51.7630004,14.3368247,74.0,24716.12,-9999.99
1,Survey1,59,9,S1_P59_O9,36,51.7629968,14.336827,74.0,24742.76,-9999.99
1,Survey1,59,9,S1_P59_O9,37,51.7629932,14.3368294,74.0,24757.49,-9999.99
1,Survey1,59,9,S1_P59_O9,38,51.7629902,14.3368303,74.0,24718.96,-9999.99
1,Survey1,59,9,S1_P59_O9,39,51.7629872,14.3368313,74.0,24762.94,-9999.99
1,Survey1,59,9,S1_P59_O9,40,51.7629852,14.3368294,74.0,24696.11,-9999.99
1,Survey1,59,9,S1_P59_O9,41,51.7629832,14.3368275,74.0,24717.36,-9999.99
1,Survey1,59,9,S1_P59_O9,42,51.7629832,14.3368275,74.0,24717.36,-9999.99
1,Survey1,60,10,S1_P60_O10,1,51.7629843,14.3368318,74.0,24759.44,-9999.99
1,Survey1,60,10,S1_P60_O10,2,51.7629881,14.3368312,74.0,24677.24,-9999.99
1,Survey1,60,10,S1_P60_O10,3,51.7629919,14.3368306,74.0,24624.45,-9999.99
1,Survey1,60,10,S1_P60_O10,4,51.7629975,14.3368295,74.0,24829.31,-9999.99
1,Survey1,60,10,S1_P60_O10,5,51.7630031,14.3368284,74.0,24718.1,-9999.99
1,Survey1,60,10,S1_P60_O10,6,51.76301,14.3368271,74.0,24745.7,-9999.99
1,Survey1,60,10,S1_P60_O10,7,51.7630169,14.3368259,74.0,24759.73,-9999.99
1,Survey1,60,10,S1_P60_O10,8,51.7630227,14.3368239,74.0,24909.7,-9999.99
1,Survey1,60,10,S1_P60_O10,9,51.7630286,14.3368219,74.0,24788.31,-9999.99
1,Survey1,60,10,S1_P60_O10,10,51.7630343,14.3368199,74.0,24802.35,-9999.99
1,Survey1,60,10,S1_P60_O10,11,51.76304,14.336818,74.0,24708.6,-9999.99
1,Survey1,60,10,S1_P60_O10,12,51.7630457,14.3368148,74.0,24801.05,-9999.99
1,Survey1,60,10,S1_P60_O10,13,51.7630515,14.3368117,74.0,24788.04,-9999.99
1,Survey1,60,10,S1_P60_O10,14,51.7630578,14.3368095,74.0,24810.37,-9999.99
1,Survey1,60,10,S1_P60_O10,15,51.7630641,14.3368073,74.0,24791.73,-9999.99
1,Survey1,60,10,S1_P60_O10,16,51.7630703,14.336805,74.0,24798.86,-9999.99
1,Survey1,60,10,S1_P60_O10,17,51.7630766,14.3368027,74.0,24737.05,-9999.99
1,Survey1,60,10,S1_P60_O10,18,51.7630825,14.3368011,74.0,24760.2,-9999.99
1,Survey1,60,10,S1_P60_O10,19,51.7630884,14.3367996,74.0,24734.87,-9999.99
1,Survey1,60,10,S1_P60_O10,20,51.7630935,14.3367983,74.0,24796.77,-9999.99
1,Survey1,60,10,S1_P60_O10,21,51.7630987,14.336797,73.0,24781.51,-9999.99
1,Survey1,60,10,S1_P60_O10,22,51.7631047,14.3367951,73.0,24771.18,-9999.99
1,Survey1,60,10,S1_P60_O10,23,51.7631107,14.3367932,73.0,24793.24,-9999.99
1,Survey1,60,10,S1_P60_O10,24,51.7631172,14.3367911,73.0,24775.13,-9999.99
1,Survey1,60,10,S1_P60_O10,25,51.7631238,14.336789,73.0,24771.7,-9999.99
1,Survey1,60,10,S1_P60_O10,26,51.7631294,14.3367868,73.0,24809.7,-9999.99
1,Survey1,60,10,S1_P60_O10,27,51.763135,14.3367847,74.0,24719.7,-9999.99
1,Survey1,60,10,S1_P60_O10,28,51.763141,14.3367819,74.0,24758.81,-9999.99
1,Survey1,60,10,S1_P60_O10,29,51.7631471,14.3367791,74.0,24720.55,-9999.99
1,Survey1,60,10,S1_P60_O10,30,51.7631533,14.3367771,74.0,24884.53,-9999.99
1,Survey1,60,10,S1_P60_O10,31,51.7631595,14.3367752,74.0,24736.42,-9999.99
1,Survey1,60,10,S1_P60_O10,32,51.7631659,14.3367728,74.0,24813.51,-9999.99
1,Survey1,60,10,S1_P60_O10,33,51.7631723,14.3367704,74.0,24781.09,-9999.99
1,Survey1,60,10,S1_P60_O10,34,51.7631785,14.3367684,74.0,24738.48,-9999.99
1,Survey1,60,10,S1_P60_O10,35,51.7631848,14.3367665,74.0,24778.16,-9999.99
1,Survey1,60,10,S1_P60_O10,36,51.7631904,14.3367645,74.0,24772.17,-9999.99
1,Survey1,60,10,S1_P60_O10,37,51.763196,14.3367626,74.0,24727.55,-9999.99
1,Survey1,60,10,S1_P60_O10,38,51.7631999,14.3367616,74.0,24757.94,-9999.99
1,Survey1,60,10,S1_P60_O10,39,51.7632039,14.3367607,74.0,24748.88,-9999.99
1,Survey1,60,10,S1_P60_O10,40,51.7632039,14.3367607,74.0,24748.88,-9999.99
1,Survey1,61,11,S1_P61_O11,1,51.7631994,14.3367379,73.0,24739.71,-9999.99
1,Survey1,61,11,S1_P61_O11,2,51.7631981,14.3367383,73.0,24755.95,-9999.99
1,Survey1,61,11,S1_P61_O11,3,51.7631969,14.3367387,73.0,24752.88,-9999.99
1,Survey1,61,11,S1_P61_O11,4,51.7631926,14.3367397,73.0,24771.94,-9999.99
1,Survey1,61,11,S1_P61_O11,5,51.7631884,14.3367407,73.0,24803.29,-9999.99
1,Survey1,61,11,S1_P61_O11,6,51.7631822,14.3367432,73.0,24785.01,-9999.99
1,Survey1,61,11,S1_P61_O11,7,51.7631761,14.3367458,73.0,24755.52,-9999.99
1,Survey1,61,11,S1_P61_O11,8,51.7631701,14.3367477,73.0,24769.65,-9999.99
1,Survey1,61,11,S1_P61_O11,9,51.7631641,14.3367496,72.0,24755.39,-9999.99
1,Survey1,61,11,S1_P61_O11,10,51.763158,14.3367512,72.0,24733.58,-9999.99
1,Survey1,61,11,S1_P61_O11,11,51.763152,14.3367528,72.0,24841.42,-9999.99
1,Survey1,61,11,S1_P61_O11,12,51.763146,14.3367548,72.0,24746.31,-9999.99
1,Survey1,61,11,S1_P61_O11,13,51.7631401,14.3367568,72.0,24807.95,-9999.99
1,Survey1,61,11,S1_P61_O11,14,51.7631334,14.336758,72.0,24829.19,-9999.99
1,Survey1,61,11,S1_P61_O11,15,51.7631268,14.3367592,73.0,24702.98,-9999.99
1,Survey1,61,11,S1_P61_O11,16,51.7631216,14.3367612,73.0,24712.19,-9999.99
1,Survey1,61,11,S1_P61_O11,17,51.7631165,14.3367633,73.0,24791.29,-9999.99
1,Survey1,61,11,S1_P61_O11,18,51.7631102,14.3367659,73.0,24698.82,-9999.99
1,Survey1,61,11,S1_P61_O11,19,51.7631039,14.3367685,73.0,24772.8,-9999.99
1,Survey1,61,11,S1_P61_O11,20,51.7630981,14.3367703,73.0,24815.15,-9999.99
1,Survey1,61,11,S1_P61_O11,21,51.7630924,14.3367721,73.0,24869.37,-9999.99
1,Survey1,61,11,S1_P61_O11,22,51.763086,14.3367745,73.0,24726.74,-9999.99
1,Survey1,61,11,S1_P61_O11,23,51.7630797,14.3367769,73.0,24818.78,-9999.99
1,Survey1,61,11,S1_P61_O11,24,51.7630733,14.3367792,73.0,24810.14,-9999.99
1,Survey1,61,11,S1_P61_O11,25,51.7630669,14.3367815,73.0,24727.62,-9999.99
1,Survey1,61,11,S1_P61_O11,26,51.7630606,14.3367834,73.0,24813.34,-9999.99
1,Survey1,61,11,S1_P61_O11,27,51.7630543,14.3367853,73.0,24814.94,-9999.99
1,Survey1,61,11,S1_P61_O11,28,51.763048,14.3367875,73.0,24809.03,-9999.99
1,Survey1,61,11,S1_P61_O11,29,51.7630417,14.3367898,73.0,24839.92,-9999.99
1,Survey1,61,11,S1_P61_O11,30,51.7630357,14.3367916,73.0,24865.69,-9999.99
1,Survey1,61,11,S1_P61_O11,31,51.7630297,14.3367935,73.0,24753.76,-9999.99
1,Survey1,61,11,S1_P61_O11,32,51.7630237,14.3367958,73.0,24821.81,-9999.99
1,Survey1,61,11,S1_P61_O11,33,51.7630178,14.3367981,73.0,24476.2,-9999.99
1,Survey1,61,11,S1_P61_O11,34,51.7630123,14.3368012,73.0,24660.14,-9999.99
1,Survey1,61,11,S1_P61_O11,35,51.7630068,14.3368044,73.0,24774.27,-9999.99
1,Survey1,61,11,S1_P61_O11,36,51.7630013,14.3368067,73.0,24834.8,-9999.99
1,Survey1,61,11,S1_P61_O11,37,51.7629959,14.336809,73.0,24793.38,-9999.99
1,Survey1,61,11,S1_P61_O11,38,51.7629911,14.336809,73.0,24878.28,-9999.99
1,Survey1,61,11,S1_P61_O11,39,51.7629863,14.3368091,73.0,24442.86,-9999.99
1,Survey1,61,11,S1_P61_O11,40,51.7629832,14.3368067,73.0,24838.28,-9999.99
1,Survey1,61,11,S1_P61_O11,41,51.7629801,14.3368043,73.0,24526.7,-9999.99
1,Survey1,61,11,S1_P61_O11,42,51.7629801,14.3368043,73.0,24526.7,-9999.99
1,Survey1,62,12,S1_P62_O12,1,51.7629381,14.3368136,81.0,24683.13,-9999.99
1,Survey1,62,12,S1_P62_O12,2,51.7629391,14.3368135,81.0,24728.03,-9999.99
1,Survey1,62,12,S1_P62_O12,3,51.7629402,14.3368135,81.0,24649.49,-9999.99
1,Survey1,62,12,S1_P62_O12,4,51.7629429,14.336814,81.0,24733.61,-9999.99
1,Survey1,62,12,S1_P62_O12,5,51.7629456,14.3368145,81.0,24740.76,-9999.99
1,Survey1,62,12,S1_P62_O12,6,51.7629508,14.3368127,81.0,24719.76,-9999.99
1,Survey1,62,12,S1_P62_O12,7,51.762956,14.3368109,81.0,24754.29,-9999.99
1,Survey1,62,12,S1_P62_O12,8,51.7629618,14.3368096,81.0,24752.82,-9999.99
1,Survey1,62,12,S1_P62_O12,9,51.7629677,14.3368083,81.0,24714.74,-9999.99
1,Survey1,62,12,S1_P62_O12,10,51.7629739,14.3368072,81.0,24740.06,-9999.99
1,Survey1,62,12,S1_P62_O12,11,51.7629801,14.3368062,80.0,24716.48,-9999.99
1,Survey1,62,12,S1_P62_O12,12,51.7629871,14.3368041,80.0,24730.61,-9999.99
1,Survey1,62,12,S1_P62_O12,13,51.7629941,14.3368021,80.0,24699.34,-9999.99
1,Survey1,62,12,S1_P62_O12,14,51.7630012,14.3368013,80.0,24764.92,-9999.99
1,Survey1,62,12,S1_P62_O12,15,51.7630084,14.3368006,80.0,24658.4,-9999.99
1,Survey1,62,12,S1_P62_O12,16,51.7630173,14.3368,80.0,24709.65,-9999.99
1,Survey1,62,12,S1_P62_O12,17,51.7630263,14.3367994,79.0,24609.15,-9999.99
1,Survey1,62,12,S1_P62_O12,18,51.7630344,14.3367983,79.0,24714.86,-9999.99
1,Survey1,62,12,S1_P62_O12,19,51.7630426,14.3367972,79.0,24723.59,-9999.99
1,Survey1,62,12,S1_P62_O12,20,51.7630501,14.3367958,79.0,24761.42,-9999.99
1,Survey1,62,12,S1_P62_O12,21,51.7630576,14.3367945,79.0,24784.75,-9999.99
1,Survey1,62,12,S1_P62_O12,22,51.763066,14.3367929,79.0,24766.31,-9999.99
1,Survey1,62,12,S1_P62_O12,23,51.7630744,14.3367913,79.0,24742.37,-9999.99
1,Survey1,62,12,S1_P62_O12,24,51.7630823,14.33679,79.0,24763.53,-9999.99
1,Survey1,62,12,S1_P62_O12,25,51.7630903,14.3367888,78.0,24712.55,-9999.99
1,Survey1,62,12,S1_P62_O12,26,51.7630968,14.3367869,78.0,24764.89,-9999.99
1,Survey1,62,12,S1_P62_O12,27,51.7631034,14.336785,78.0,24653.27,-9999.99
1,Survey1,62,12,S1_P62_O12,28,51.76311,14.3367829,78.0,24808.14,-9999.99
1,Survey1,62,12,S1_P62_O12,29,51.7631167,14.3367809,78.0,24680.32,-9999.99
1,Survey1,62,12,S1_P62_O12,30,51.7631233,14.3367792,78.0,24751.45,-9999.99
1,Survey1,62,12,S1_P62_O12,31,51.7631299,14.3367775,78.0,24641.09,-9999.99
1,Survey1,62,12,S1_P62_O12,32,51.7631364,14.3367757,78.0,24780.0,-9999.99
1,Survey1,62,12,S1_P62_O12,33,51.7631429,14.336774,78.0,24693.15,-9999.99
1,Survey1,62,12,S1_P62_O12,34,51.7631502,14.3367721,78.0,24791.03,-9999.99
1,Survey1,62,12,S1_P62_O12,35,51.7631576,14.3367703,77.0,24667.38,-9999.99
1,Survey1,62,12,S1_P62_O12,36,51.7631641,14.3367678,77.0,24759.75,-9999.99
1,Survey1,62,12,S1_P62_O12,37,51.7631706,14.3367654,77.0,24600.98,-9999.99
1,Survey1,62,12,S1_P62_O12,38,51.7631761,14.3367633,77.0,24759.64,-9999.99
1,Survey1,62,12,S1_P62_O12,39,51.7631816,14.3367612,77.0,24675.44,-9999.99
1,Survey1,62,12,S1_P62_O12,40,51.7631862,14.3367606,77.0,24797.76,-9999.99
1,Survey1,62,12,S1_P62_O12,41,51.7631909,14.3367601,77.0,24724.1,-9999.99
1,Survey1,62,12,S1_P62_O12,42,51.7631944,14.3367594,77.0,24791.93,-9999.99
1,Survey1,62,12,S1_P62_O12,43,51.7631979,14.3367588,77.0,24637.5,-9999.99
1,Survey1,62,12,S1_P62_O12,44,51.7631979,14.3367588,77.0,24637.5,-9999.99
1,Survey1,63,13,S1_P63_O13,1,51.7631903,14.3367358,79.0,24730.24,-9999.99
1,Survey1,63,13,S1_P63_O13,2,51.7631854,14.3367384,79.0,24752.85,-9999.99
1,Survey1,63,13,S1_P63_O13,3,51.7631805,14.336741,78.0,24736.87,-9999.99
1,Survey1,63,13,S1_P63_O13,4,51.7631742,14.3367434,78.0,24623.37,-9999.99
1,Survey1,63,13,S1_P63_O13,5,51.7631679,14.3367459,78.0,24790.19,-9999.99
1,Survey1,63,13,S1_P63_O13,6,51.763162,14.3367483,78.0,24726.92,-9999.99
1,Survey1,63,13,S1_P63_O13,7,51.7631562,14.3367507,78.0,24719.54,-9999.99
1,Survey1,63,13,S1_P63_O13,8,51.7631501,14.3367523,78.0,24694.44,-9999.99
1,Survey1,63,13,S1_P63_O13,9,51.763144,14.3367539,78.0,24749.77,-9999.99
1,Survey1,63,13,S1_P63_O13,10,51.7631377,14.3367559,78.0,24711.18,-9999.99
1,Survey1,63,13,S1_P63_O13,11,51.7631314,14.3367579,78.0,24785.23,-9999.99
1,Survey1,63,13,S1_P63_O13,12,51.7631249,14.3367601,78.0,24781.87,-9999.99
1,Survey1,63,13,S1_P63_O13,13,51.7631185,14.3367624,78.0,24811.78,-9999.99
1,Survey1,63,13,S1_P63_O13,14,51.7631126,14.3367644,78.0,24648.62,-9999.99
1,Survey1,63,13,S1_P63_O13,15,51.7631067,14.3367664,78.0,24803.52,-9999.99
1,Survey1,63,13,S1_P63_O13,16,51.7631003,14.3367692,78.0,24806.86,-9999.99
1,Survey1,63,13,S1_P63_O13,17,51.7630939,14.336772,78.0,24697.72,-9999.99
1,Survey1,63,13,S1_P63_O13,18,51.7630874,14.3367739,78.0,24755.32,-9999.99
1,Survey1,63,13,S1_P63_O13,19,51.763081,14.3367759,78.0,24734.37,-9999.99
1,Survey1,63,13,S1_P63_O13,20,51.7630743,14.3367778,78.0,24766.85,-9999.99
1,Survey1,63,13,S1_P63_O13,21,51.7630677,14.3367797,78.0,24696.18,-9999.99
1,Survey1,63,13,S1_P63_O13,22,51.7630613,14.3367821,78.0,24746.71,-9999.99
1,Survey1,63,13,S1_P63_O13,23,51.763055,14.3367846,77.0,24760.99,-9999.99
1,Survey1,63,13,S1_P63_O13,24,51.7630486,14.3367867,77.0,24759.07,-9999.99
1,Survey1,63,13,S1_P63_O13,25,51.7630423,14.3367889,77.0,24721.02,-9999.99
1,Survey1,63,13,S1_P63_O13,26,51.763036,14.3367908,77.0,24750.35,-9999.99
1,Survey1,63,13,S1_P63_O13,27,51.7630298,14.3367927,77.0,24766.31,-9999.99
1,Survey1,63,13,S1_P63_O13,28,51.7630236,14.3367946,77.0,24778.77,-9999.99
1,Survey1,63,13,S1_P63_O13,29,51.7630174,14.3367965,77.0,24709.34,-9999.99
1,Survey1,63,13,S1_P63_O13,30,51.7630112,14.3367985,77.0,24766.28,-9999.99
1,Survey1,63,13,S1_P63_O13,31,51.763005,14.3368006,77.0,24644.59,-9999.99
1,Survey1,63,13,S1_P63_O13,32,51.7629993,14.3368027,77.0,24800.34,-9999.99
1,Survey1,63,13,S1_P63_O13,33,51.7629936,14.3368048,77.0,24783.26,-9999.99
1,Survey1,63,13,S1_P63_O13,34,51.7629885,14.3368063,77.0,24732.17,-9999.99
1,Survey1,63,13,S1_P63_O13,35,51.7629834,14.3368078,77.0,24795.46,-9999.99
1,Survey1,63,13,S1_P63_O13,36,51.7629834,14.3368078,77.0,24795.46,-9999.99
1,Survey1,64,14,S1_P64_O14,1,51.7629703,14.3368061,75.0,24789.41,-9999.99
1,Survey1,64,14,S1_P64_O14,2,51.7629744,14.3368044,75.0,24818.52,-9999.99
1,Survey1,64,14,S1_P64_O14,3,51.7629785,14.3368027,75.0,24769.55,-9999.99
1,Survey1,64,14,S1_P64_O14,4,51.7629843,14.3368009,75.0,24795.09,-9999.99
1,Survey1,64,14,S1_P64_O14,5,51.7629901,14.3367991,75.0,24811.89,-9999.99
1,Survey1,64,14,S1_P64_O14,6,51.7629961,14.3367965,75.0,24765.36,-9999.99
1,Survey1,64,14,S1_P64_O14,7,51.7630022,14.3367939,75.0,24766.7,-9999.99
1,Survey1,64,14,S1_P64_O14,8,51.7630083,14.3367915,75.0,24825.35,-9999.99
1,Survey1,64,14,S1_P64_O14,9,51.7630144,14.3367892,75.0,24818.61,-9999.99
1,Survey1,64,14,S1_P64_O14,10,51.7630209,14.3367869,75.0,24756.13,-9999.99
1,Survey1,64,14,S1_P64_O14,11,51.7630275,14.3367847,74.0,24793.74,-9999.99
1,Survey1,64,14,S1_P64_O14,12,51.7630342,14.3367826,74.0,24771.69,-9999.99
1,Survey1,64,14,S1_P64_O14,13,51.7630409,14.3367806,74.0,24764.0,-9999.99
1,Survey1,64,14,S1_P64_O14,14,51.763047,14.3367786,74.0,24760.96,-9999.99
1,Survey1,64,14,S1_P64_O14,15,51.7630532,14.3367767,74.0,24834.38,-9999.99
1,Survey1,64,14,S1_P64_O14,16,51.7630595,14.336774,74.0,24767.95,-9999.99
1,Survey1,64,14,S1_P64_O14,17,51.7630659,14.3367713,74.0,24781.49,-9999.99
1,Survey1,64,14,S1_P64_O14,18,51.7630723,14.3367692,74.0,24790.94,-9999.99
1,Survey1,64,14,S1_P64_O14,19,51.7630788,14.3367671,74.0,24762.0,-9999.99
1,Survey1,64,14,S1_P64_O14,20,51.7630853,14.3367645,74.0,24765.75,-9999.99
1,Survey1,64,14,S1_P64_O14,21,51.7630918,14.336762,74.0,24875.9,-9999.99
1,Survey1,64,14,S1_P64_O14,22,51.7630978,14.3367591,74.0,24777.71,-9999.99
1,Survey1,64,14,S1_P64_O14,23,51.7631039,14.3367562,74.0,24748.62,-9999.99
1,Survey1,64,14,S1_P64_O14,24,51.7631099,14.3367539,74.0,24720.92,-9999.99
1,Survey1,64,14,S1_P64_O14,25,51.763116,14.3367517,75.0,24770.54,-9999.99
1,Survey1,64,14,S1_P64_O14,26,51.7631225,14.3367499,75.0,24767.95,-9999.99
1,Survey1,64,14,S1_P64_O14,27,51.763129,14.3367481,75.0,24750.82,-9999.99
1,Survey1,64,14,S1_P64_O14,28,51.7631351,14.336746,75.0,24754.69,-9999.99
1,Survey1,64,14,S1_P64_O14,29,51.7631413,14.336744,75.0,24730.37,-9999.99
1,Survey1,64,14,S1_P64_O14,30,51.7631474,14.3367416,75.0,24777.69,-9999.99
1,Survey1,64,14,S1_P64_O14,31,51.7631536,14.3367392,75.0,24764.1,-9999.99
1,Survey1,64,14,S1_P64_O14,32,51.7631594,14.336736,75.0,24782.68,-9999.99
1,Survey1,64,14,S1_P64_O14,33,51.7631653,14.3367328,75.0,24765.55,-9999.99
1,Survey1,64,14,S1_P64_O14,34,51.7631712,14.336731,75.0,24760.95,-9999.99
1,Survey1,64,14,S1_P64_O14,35,51.7631772,14.3367292,75.0,24781.41,-9999.99
1,Survey1,64,14,S1_P64_O14,36,51.7631823,14.336727,75.0,24741.18,-9999.99
1,Survey1,64,14,S1_P64_O14,37,51.7631875,14.3367248,75.0,24705.82,-9999.99
1,Survey1,64,14,S1_P64_O14,38,51.7631875,14.3367248,75.0,24705.82,-9999.99
1,Survey1,65,15,S1_P65_O15,1,51.7631895,14.3367055,76.0,24786.01,-9999.99
1,Survey1,65,15,S1_P65_O15,2,51.7631851,14.3367062,76.0,24767.14,-9999.99
1,Survey1,65,15,S1_P65_O15,3,51.7631808,14.3367069,76.0,24801.26,-9999.99
1,Survey1,65,15,S1_P65_O15,4,51.763175,14.3367085,76.0,24778.06,-9999.99
1,Survey1,65,15,S1_P65_O15,5,51.7631693,14.3367102,76.0,24801.85,-9999.99
1,Survey1,65,15,S1_P65_O15,6,51.7631632,14.3367128,76.0,24752.83,-9999.99
1,Survey1,65,15,S1_P65_O15,7,51.7631572,14.3367155,76.0,24767.12,-9999.99
1,Survey1,65,15,S1_P65_O15,8,51.7631506,14.3367168,76.0,24794.68,-9999.99
1,Survey1,65,15,S1_P65_O15,9,51.7631441,14.3367181,76.0,24785.69,-9999.99
1,Survey1,65,15,S1_P65_O15,10,51.7631381,14.3367207,76.0,24734.87,-9999.99
1,Survey1,65,15,S1_P65_O15,11,51.7631322,14.3367233,76.0,24796.69,-9999.99
1,Survey1,65,15,S1_P65_O15,12,51.7631259,14.336726,76.0,24745.41,-9999.99
1,Survey1,65,15,S1_P65_O15,13,51.7631196,14.3367288,76.0,24755.21,-9999.99
1,Survey1,65,15,S1_P65_O15,14,51.7631129,14.3367304,76.0,24697.74,-9999.99
1,Survey1,65,15,S1_P65_O15,15,51.7631063,14.3367321,76.0,24724.68,-9999.99
1,Survey1,65,15,S1_P65_O15,16,51.7630995,14.336734,76.0,24782.74,-9999.99
1,Survey1,65,15,S1_P65_O15,17,51.7630927,14.3367359,76.0,24713.14,-9999.99
1,Survey1,65,15,S1_P65_O15,18,51.7630862,14.3367377,76.0,24770.42,-9999.99
1,Survey1,65,15,S1_P65_O15,19,51.7630798,14.3367396,76.0,24792.69,-9999.99
1,Survey1,65,15,S1_P65_O15,20,51.7630738,14.3367424,76.0,24706.77,-9999.99
1,Survey1,65,15,S1_P65_O15,21,51.7630678,14.3367452,76.0,24743.32,-9999.99
1,Survey1,65,15,S1_P65_O15,22,51.7630613,14.336748,76.0,24732.33,-9999.99
1,Survey1,65,15,S1_P65_O15,23,51.7630548,14.3367509,76.0,24763.55,-9999.99
1,Survey1,65,15,S1_P65_O15,24,51.7630481,14.3367535,76.0,24800.99,-9999.99
1,Survey1,65,15,S1_P65_O15,25,51.7630415,14.3367561,76.0,24749.33,-9999.99
1,Survey1,65,15,S1_P65_O15,26,51.763035,14.3367585,76.0,24744.52,-9999.99
1,Survey1,65,15,S1_P65_O15,27,51.7630285,14.3367609,76.0,24769.6,-9999.99
1,Survey1,65,15,S1_P65_O15,28,51.763022,14.3367633,76.0,24782.37,-9999.99
1,Survey1,65,15,S1_P65_O15,29,51.7630155,14.3367657,76.0,24796.19,-9999.99
1,Survey1,65,15,S1_P65_O15,30,51.7630091,14.3367678,76.0,24929.01,-9999.99
